#-----------------------------------------------------------------------------
# Date d'extraction : 09/09/2024 - 13h01 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : FEU_METEO2022
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP8.5 : Emissions non réduites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORNSV23 : Sécheresse Feu Météo modérée (jour)
#     NORNSV24 : Sécheresse Feu Météo élevée (jour)
#     NORNSV25 : Sécheresse Feu Météo très élevée (jour)
#     NORIFM20 : Indicateur feux de forêt nbj sup à 20 (jour)
#     NORIFM40 : Indicateur feux de forêt nbj sup à 40 (jour)
#     NORIFM60 : Indicateur feux de forêt nbj sup à 60 (jour)
#     NORIFMxAV : IFMx moyen
#     NORIFMxq80 : Q80 IFMx
#     NORIEPx4 : Danger Feu Météo végétation morte Elevé (jour)
#     NORIEPx5 : Danger Feu Météo végétation morte Très Elevé (jour)
#     NORIFMx50 : Danger Feu Météo végétation vivante Elevé (jour)
#     NORIFMx80 : Danger Feu Météo végétation vivante Très Elevé (jour)
#     NORIS400 : Sécheresse profonde Feu Météo modérée (jour)
#     NORIS700 : Sécheresse profonde Feu Météo élevée (jour)
#     NORIS1000 : Sécheresse profonde Feu Météo très élevée (jour)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;NORNSV23;NORNSV24;NORNSV25;NORIFM20;NORIFM40;NORIFM60;NORIFMxAV;NORIFMxq80;NORIEPx4;NORIEPx5;NORIFMx50;NORIFMx80;NORIS400;NORIS700;NORIS1000;
#-----------------------------------------------------------------------------
15242;49.1692;4.1454;RCP8.5;H2;40;6;0;28;4;0;5.77;10.08;46;11;2;0;78;7;0;
15243;49.1675;4.255;RCP8.5;H2;41;6;0;30;4;0;5.97;10.43;48;12;2;0;81;8;0;
15244;49.1657;4.3646;RCP8.5;H2;44;7;0;31;4;1;5.02;8.65;40;8;1;0;73;6;0;
15245;49.1638;4.4742;RCP8.5;H2;37;7;1;25;3;0;5.01;8.54;39;8;1;0;69;6;0;
15246;49.1618;4.5837;RCP8.5;H2;37;7;1;25;3;0;4.87;8.24;38;8;1;0;66;4;0;
15247;49.1597;4.6933;RCP8.5;H2;34;7;0;24;3;0;4.71;7.82;41;9;1;0;44;2;0;
15248;49.1575;4.8028;RCP8.5;H2;25;5;0;22;3;0;4.86;8.19;42;9;1;0;48;2;0;
15249;49.1552;4.9124;RCP8.5;H2;27;5;0;24;3;0;4.7;7.93;40;8;1;0;44;2;0;
15250;49.1528;5.0219;RCP8.5;H2;25;5;0;22;3;0;5.22;8.96;45;11;2;0;37;2;0;
15251;49.1503;5.1314;RCP8.5;H2;21;4;0;25;4;1;5.17;8.67;45;12;2;0;35;2;0;
15252;49.1477;5.2409;RCP8.5;H2;21;5;0;25;4;1;5.05;8.37;44;12;2;0;34;2;0;
15253;49.145;5.3504;RCP8.5;H2;20;5;0;24;4;1;5.2;8.83;44;11;2;0;40;3;0;
15254;49.1421;5.4599;RCP8.5;H2;24;6;0;26;4;1;4.85;8.1;42;10;2;0;33;2;0;
15255;49.1392;5.5694;RCP8.5;H2;19;4;0;23;4;1;5.02;8.54;43;10;2;0;38;3;0;
15256;49.1362;5.6788;RCP8.5;H2;23;5;0;24;4;1;5.19;8.77;44;11;2;0;43;5;0;
15257;49.1331;5.7883;RCP8.5;H2;25;7;0;26;4;1;5.82;9.99;51;13;2;0;56;6;0;
15258;49.1299;5.8977;RCP8.5;H2;32;7;0;30;5;1;5.69;9.71;50;13;2;0;52;6;0;
15259;49.1266;6.0071;RCP8.5;H2;30;7;0;30;5;1;5.05;8.52;46;12;2;0;39;2;0;
15260;49.1232;6.1165;RCP8.5;H2;25;4;0;25;4;1;5.4;9.27;49;12;2;0;45;3;0;
15261;49.1197;6.2259;RCP8.5;H2;27;5;0;27;4;1;6.14;10.8;53;14;3;0;66;7;0;
15262;49.1161;6.3353;RCP8.5;H2;37;8;0;33;6;1;5.84;10.09;50;14;3;0;56;5;0;
15263;49.1124;6.4447;RCP8.5;H2;32;7;0;29;5;1;5.43;9.18;50;14;2;0;45;3;0;
15264;49.1086;6.554;RCP8.5;H2;26;5;0;27;5;1;5.08;8.48;47;12;2;0;39;2;0;
15265;49.1047;6.6633;RCP8.5;H2;22;4;0;24;4;1;5.17;8.62;48;13;2;0;40;1;0;
15266;49.1007;6.7726;RCP8.5;H2;22;4;0;25;4;1;5.27;8.83;49;13;2;0;42;1;0;
15267;49.0966;6.8819;RCP8.5;H2;22;4;0;26;4;1;5.3;9.05;49;13;2;0;42;2;0;
15268;49.0924;6.9912;RCP8.5;H2;23;4;0;26;4;1;5.39;9.19;50;13;2;0;46;2;0;
15269;49.0881;7.1005;RCP8.5;H2;24;5;0;28;4;1;5.42;9.24;50;13;2;0;47;2;0;
15270;49.0837;7.2097;RCP8.5;H2;24;5;0;28;4;1;4.71;7.82;43;10;2;0;30;1;0;
15271;49.0792;7.3189;RCP8.5;H2;18;3;0;22;3;1;4.74;7.87;43;10;2;0;31;1;0;
15272;49.0746;7.4281;RCP8.5;H2;18;3;0;22;3;1;4.66;7.72;41;10;2;0;29;2;0;
15273;49.0699;7.5373;RCP8.5;H2;18;3;0;22;3;1;4.75;7.92;43;10;2;0;29;2;0;
15381;49.2469;3.7089;RCP8.5;H2;38;7;0;30;5;0;6.16;10.88;49;13;2;0;86;9;0;
15382;49.2456;3.8187;RCP8.5;H2;44;7;0;32;5;1;6.13;10.74;49;13;2;0;85;7;0;
15383;49.2442;3.9284;RCP8.5;H2;43;6;0;31;5;1;6.35;11.25;50;14;2;0;91;8;0;
15384;49.2427;4.0382;RCP8.5;H2;45;7;0;33;5;1;6.41;11.31;51;14;2;0;92;8;0;
15385;49.2411;4.1479;RCP8.5;H2;45;7;1;34;6;1;4.96;8.53;39;8;1;0;72;5;0;
15386;49.2394;4.2577;RCP8.5;H2;36;5;0;24;3;0;4.96;8.53;39;8;1;0;72;5;0;
15387;49.2375;4.3674;RCP8.5;H2;37;6;0;24;3;0;4.96;8.53;39;8;1;0;72;5;0;
15388;49.2356;4.4771;RCP8.5;H2;37;6;0;24;3;0;4.93;8.32;39;8;1;0;70;6;0;
15389;49.2336;4.5869;RCP8.5;H2;36;6;0;24;3;0;4.91;8.35;38;8;1;0;66;5;0;
15390;49.2315;4.6966;RCP8.5;H2;34;7;0;24;3;0;4.61;7.5;39;10;1;0;39;2;0;
15391;49.2293;4.8063;RCP8.5;H2;22;4;0;21;3;1;4.95;8.42;43;9;1;0;47;3;0;
15392;49.227;4.916;RCP8.5;H2;29;5;0;24;3;0;4.65;7.77;40;8;1;0;39;2;0;
15393;49.2246;5.0256;RCP8.5;H2;25;4;0;21;3;0;5.28;9.06;46;12;2;0;34;2;0;
15394;49.2221;5.1353;RCP8.5;H2;23;5;0;26;4;1;5.14;8.77;44;12;2;0;34;2;0;
15395;49.2195;5.245;RCP8.5;H2;21;5;0;25;4;1;5.18;8.87;44;12;2;0;35;2;0;
15396;49.2168;5.3546;RCP8.5;H2;21;5;0;25;4;1;5.27;9.01;44;11;2;0;40;4;0;
15397;49.214;5.4643;RCP8.5;H2;26;6;0;26;4;1;4.81;8.12;42;10;2;0;35;3;0;
15398;49.2111;5.5739;RCP8.5;H2;21;5;0;23;4;1;5.16;8.83;44;10;2;0;40;4;0;
15399;49.2081;5.6835;RCP8.5;H2;24;6;0;25;4;1;5.16;8.72;44;11;2;0;42;4;0;
15400;49.2049;5.7931;RCP8.5;H2;25;7;0;26;4;1;5.72;9.77;50;13;2;0;53;6;0;
15401;49.2017;5.9027;RCP8.5;H2;30;7;0;30;5;1;5.74;9.82;51;13;2;0;54;6;0;
15402;49.1984;6.0122;RCP8.5;H2;31;7;0;30;5;1;5.18;8.73;48;12;2;0;39;5;0;
15403;49.195;6.1218;RCP8.5;H2;26;5;0;26;4;1;5.97;10.44;52;14;2;0;63;7;0;
15404;49.1915;6.2313;RCP8.5;H2;36;7;0;32;5;1;6.26;11.06;54;15;2;0;71;8;0;
15405;49.1879;6.3409;RCP8.5;H2;40;8;0;34;5;1;5.69;9.81;50;14;2;0;54;6;0;
15406;49.1842;6.4504;RCP8.5;H2;32;6;0;28;5;1;5.56;9.48;51;14;2;0;48;4;0;
15407;49.1804;6.5599;RCP8.5;H2;29;5;0;29;5;1;5.14;8.44;47;13;2;0;43;3;0;
15408;49.1765;6.6694;RCP8.5;H2;24;4;0;25;4;1;5.47;9.24;51;14;2;0;49;3;0;
15410;49.1683;6.8883;RCP8.5;H2;27;4;0;28;4;1;5.37;9.09;50;14;2;0;46;2;0;
15411;49.1641;6.9977;RCP8.5;H2;24;4;0;28;5;1;5.23;8.83;48;13;2;0;42;2;0;
15415;49.1463;7.4352;RCP8.5;H2;19;4;0;23;4;1;4.77;7.94;42;10;2;0;31;2;0;
15524;49.3187;3.7108;RCP8.5;H2;37;5;0;29;5;0;6.26;11.15;50;13;2;0;90;10;0;
15525;49.3174;3.8207;RCP8.5;H2;46;8;0;33;5;1;6.26;11.15;50;13;2;0;90;10;0;
15526;49.316;3.9307;RCP8.5;H2;46;8;0;33;5;1;6.33;11.27;50;14;2;0;91;9;0;
15527;49.3145;4.0406;RCP8.5;H2;47;8;0;34;5;1;6.4;11.34;50;14;2;0;95;9;0;
15528;49.3129;4.1505;RCP8.5;H2;48;8;0;34;5;1;5.05;8.81;40;9;1;0;80;7;0;
15529;49.3112;4.2604;RCP8.5;H2;40;6;0;24;3;0;5.06;8.75;39;9;1;0;76;7;0;
15530;49.3094;4.3703;RCP8.5;H2;38;6;0;25;3;0;4.97;8.31;39;9;1;0;60;4;0;
15531;49.3075;4.4801;RCP8.5;H2;31;5;0;24;4;1;4.9;8.14;38;9;1;0;57;4;0;
15532;49.3055;4.59;RCP8.5;H2;30;5;0;24;4;0;4.86;7.96;38;9;1;0;52;3;0;
15533;49.3034;4.6999;RCP8.5;H2;28;5;0;24;4;1;5.03;8.38;39;9;2;0;56;4;0;
15534;49.3012;4.8097;RCP8.5;H2;30;5;0;25;4;1;4.75;7.9;40;10;1;0;39;2;0;
15535;49.2988;4.9196;RCP8.5;H2;22;4;0;22;3;1;4.6;7.68;39;9;1;0;34;1;0;
15536;49.2964;5.0294;RCP8.5;H2;21;4;0;21;3;0;5.29;9.08;46;12;2;0;34;2;0;
15537;49.2939;5.1392;RCP8.5;H2;23;5;0;26;4;1;5.14;8.76;44;12;2;0;34;2;0;
15538;49.2913;5.249;RCP8.5;H2;21;5;0;25;4;1;5.3;9.1;44;11;2;0;41;4;0;
15539;49.2886;5.3588;RCP8.5;H2;26;6;0;26;4;1;5.06;8.56;43;11;2;0;37;3;0;
15540;49.2858;5.4686;RCP8.5;H2;23;5;0;24;4;1;5.1;8.67;44;10;2;0;39;6;0;
15541;49.2829;5.5784;RCP8.5;H2;25;6;0;25;4;1;5.25;9.02;45;10;2;0;42;7;0;
15542;49.2799;5.6882;RCP8.5;H2;27;7;1;26;4;1;5.08;8.46;43;11;2;0;37;5;0;
15543;49.2767;5.7979;RCP8.5;H2;24;6;0;25;4;1;5.45;9.25;48;13;2;0;43;6;0;
15544;49.2735;5.9077;RCP8.5;H2;28;7;0;28;4;1;5.54;9.46;49;13;2;0;45;6;0;
15545;49.2702;6.0174;RCP8.5;H2;29;7;0;28;5;1;5.19;8.83;47;12;2;0;40;6;0;
15546;49.2668;6.1271;RCP8.5;H2;27;5;0;26;4;1;6.17;10.83;53;14;2;0;69;8;0;
15547;49.2633;6.2368;RCP8.5;H2;40;9;0;34;5;1;6.24;11;53;14;2;0;71;9;0;
15548;49.2597;6.3465;RCP8.5;H2;42;9;0;34;5;1;5.45;9.35;50;13;2;0;47;5;0;
15549;49.256;6.4561;RCP8.5;H2;28;5;0;28;5;1;5.64;9.59;51;14;2;0;50;5;0;
15550;49.2521;6.5658;RCP8.5;H2;30;5;0;29;5;1;5.37;9.02;49;13;2;0;46;3;0;
15551;49.2482;6.6754;RCP8.5;H2;26;5;0;27;4;1;5.53;9.36;51;14;2;0;50;3;0;
15669;49.3879;3.9329;RCP8.5;H2;37;6;0;32;5;1;6.16;10.77;50;14;2;0;80;7;0;
15670;49.3864;4.043;RCP8.5;H2;40;7;0;33;5;1;5.21;9.15;41;9;1;0;82;9;0;
15671;49.3848;4.153;RCP8.5;H2;43;8;0;26;3;0;5.14;9;40;9;1;0;80;8;0;
15672;49.3831;4.2631;RCP8.5;H2;42;7;0;25;3;0;5.03;8.47;40;9;1;0;63;4;0;
15673;49.3812;4.3731;RCP8.5;H2;32;4;0;25;3;0;5.01;8.39;39;9;1;0;61;5;0;
15674;49.3793;4.4831;RCP8.5;H2;31;5;0;24;4;1;4.97;8.29;39;9;1;0;60;4;0;
15675;49.3773;4.5932;RCP8.5;H2;31;5;0;24;4;1;4.96;8.21;38;9;1;0;54;3;0;
15676;49.3752;4.7032;RCP8.5;H2;29;5;0;24;4;1;5.09;8.48;39;9;2;0;59;4;0;
15677;49.373;4.8132;RCP8.5;H2;31;5;0;25;4;1;4.55;7.48;39;9;1;0;34;2;0;
15678;49.3707;4.9232;RCP8.5;H2;22;4;0;20;3;0;4.68;7.79;39;9;2;0;36;2;0;
15679;49.3683;5.0332;RCP8.5;H2;22;4;0;21;3;1;4.42;7.21;37;9;1;0;32;2;0;
15680;49.3657;5.1431;RCP8.5;H2;20;4;0;20;3;1;5.26;8.99;44;12;2;0;35;3;0;
15681;49.3631;5.2531;RCP8.5;H2;24;5;0;25;4;1;5.17;8.79;43;11;2;0;36;4;0;
15682;49.3604;5.3631;RCP8.5;H2;24;5;0;25;4;1;5.15;8.8;43;10;2;0;40;5;0;
15683;49.3576;5.473;RCP8.5;H2;26;6;1;25;4;1;5.3;9.08;45;11;2;0;41;6;0;
15684;49.3547;5.5829;RCP8.5;H2;27;7;1;26;4;1;5.17;8.74;44;11;2;0;38;7;0;
15685;49.3517;5.6929;RCP8.5;H2;26;6;0;25;4;1;5.01;8.36;43;10;2;0;36;6;0;
15686;49.3485;5.8028;RCP8.5;H2;24;6;0;24;4;1;5.21;8.71;46;12;2;0;40;5;0;
15687;49.3453;5.9127;RCP8.5;H2;25;6;0;26;4;1;5.23;8.75;46;12;2;0;40;5;0;
15688;49.342;6.0225;RCP8.5;H2;25;6;0;26;4;1;5.13;8.72;47;11;2;0;39;5;0;
15689;49.3386;6.1324;RCP8.5;H2;27;5;0;26;4;1;6.33;11.18;54;14;2;0;72;9;0;
15690;49.3351;6.2422;RCP8.5;H2;43;9;0;35;6;1;6.26;11.03;53;14;2;0;71;9;0;
15691;49.3315;6.3521;RCP8.5;H2;42;9;0;34;5;1;5.52;9.52;50;13;2;0;49;5;0;
15692;49.3277;6.4619;RCP8.5;H2;29;5;0;28;5;1;5.55;9.53;51;14;2;0;49;4;0;
15693;49.3239;6.5717;RCP8.5;H2;28;5;0;28;5;1;5.56;9.57;51;14;2;0;50;4;0;
15814;49.4566;4.1556;RCP8.5;H2;32;5;0;25;3;0;5.1;8.71;40;10;1;0;65;4;0;
15815;49.4549;4.2658;RCP8.5;H2;32;5;0;25;3;0;4.98;8.35;39;9;1;0;60;4;0;
15816;49.4531;4.376;RCP8.5;H2;31;4;0;24;3;0;5.01;8.41;38;9;1;0;59;4;0;
15817;49.4512;4.4861;RCP8.5;H2;31;5;0;24;3;0;5.01;8.42;38;9;1;0;59;4;0;
15818;49.4491;4.5963;RCP8.5;H2;32;5;0;24;3;0;5.14;8.73;40;9;1;0;59;5;0;
15819;49.447;4.7065;RCP8.5;H2;32;5;0;25;4;1;4.79;8.09;40;9;1;0;39;2;0;
15820;49.4448;4.8167;RCP8.5;H2;23;4;0;22;3;1;4.55;7.57;39;9;1;0;35;2;0;
15821;49.4425;4.9268;RCP8.5;H2;22;4;0;20;3;0;4.56;7.58;37;9;1;0;35;3;0;
15822;49.4401;5.037;RCP8.5;H2;22;4;0;20;3;1;4.35;7.07;36;8;1;0;32;2;0;
15823;49.4376;5.1471;RCP8.5;H2;19;4;0;19;3;0;5.35;9.14;45;11;2;0;40;5;0;
15824;49.4349;5.2572;RCP8.5;H2;27;6;0;25;4;1;5.37;9.29;45;11;2;0;41;5;0;
15825;49.4322;5.3673;RCP8.5;H2;27;6;0;26;4;1;5.29;9.11;44;11;2;0;43;6;0;
15826;49.4294;5.4774;RCP8.5;H2;28;6;1;26;4;1;5.17;8.75;43;11;2;0;39;5;0;
15827;49.4265;5.5875;RCP8.5;H2;24;6;0;24;4;1;4.99;8.37;42;10;2;0;35;5;0;
15828;49.4235;5.6976;RCP8.5;H2;23;5;0;24;4;1;5.53;9.34;48;13;2;0;46;8;0;
15829;49.4203;5.8076;RCP8.5;H2;29;7;1;28;5;1;5.08;8.61;45;11;2;0;37;5;0;
15830;49.4171;5.9177;RCP8.5;H2;25;6;0;25;4;1;4.66;7.77;42;9;2;0;32;5;0;
15831;49.4138;6.0277;RCP8.5;H2;22;5;0;22;4;1;4.74;8.07;42;9;1;0;34;5;0;
15832;49.4104;6.1377;RCP8.5;H2;24;5;0;23;4;1;6.03;10.47;51;14;2;0;63;7;0;
15833;49.4069;6.2477;RCP8.5;H2;36;7;0;32;5;1;6.39;11.22;54;14;2;0;71;10;0;
15834;49.4032;6.3577;RCP8.5;H2;41;9;0;34;5;1;5.5;9.45;50;13;2;0;47;5;0;
15835;49.3995;6.4677;RCP8.5;H2;28;4;0;28;5;1;5.33;9.08;49;13;2;0;42;3;0;
15957;49.5284;4.1581;RCP8.5;H2;35;7;0;31;5;1;5.05;8.51;40;10;1;0;62;4;0;
15958;49.5267;4.2685;RCP8.5;H2;31;6;0;25;3;0;5.12;8.72;39;9;1;0;65;5;0;
15959;49.5249;4.3788;RCP8.5;H2;34;5;0;25;3;0;5.13;8.79;39;9;1;0;61;5;0;
15960;49.523;4.4892;RCP8.5;H2;33;5;0;24;3;0;4.41;7.35;36;9;1;0;38;1;0;
15961;49.521;4.5995;RCP8.5;H2;21;3;0;19;2;0;4.35;7.34;35;8;1;0;33;1;0;
15962;49.5189;4.7098;RCP8.5;H2;20;3;0;18;3;0;4.59;7.62;39;9;1;0;35;2;0;
15963;49.5166;4.8201;RCP8.5;H2;22;4;0;21;3;0;4.55;7.57;39;9;1;0;35;2;0;
15964;49.5143;4.9304;RCP8.5;H2;22;4;0;20;3;0;4.46;7.35;37;8;1;0;34;2;0;
15965;49.5119;5.0407;RCP8.5;H2;20;4;0;19;3;1;4.6;7.71;38;9;2;0;36;4;0;
15966;49.5094;5.151;RCP8.5;H2;23;5;0;20;3;1;5.42;9.28;45;11;2;0;42;5;0;
15967;49.5068;5.2613;RCP8.5;H2;28;6;0;26;4;1;5.33;9.05;45;12;2;0;38;5;0;
15968;49.504;5.3716;RCP8.5;H2;26;5;0;25;4;1;5.17;8.84;44;11;2;0;40;5;0;
15969;49.5012;5.4818;RCP8.5;H2;26;5;0;25;4;1;5.04;8.46;43;10;2;0;35;4;0;
15970;49.4983;5.592;RCP8.5;H2;22;5;0;24;4;1;4.65;7.65;40;10;2;0;29;3;0;
15971;49.4953;5.7023;RCP8.5;H2;20;4;0;21;4;0;4.65;7.65;40;10;2;0;29;3;0;
15972;49.4921;5.8125;RCP8.5;H2;20;4;0;21;4;0;4.97;8.44;44;11;2;0;38;5;0;
15973;49.4889;5.9227;RCP8.5;H2;25;5;0;25;4;1;4.79;8.1;43;10;1;0;35;3;0;
15975;49.4822;6.143;RCP8.5;H2;25;5;0;24;4;1;5.22;9.06;47;11;2;0;40;3;0;
15976;49.4786;6.2532;RCP8.5;H2;26;5;0;25;4;1;5.54;9.79;49;11;2;0;45;5;0;
16099;49.6019;4.0502;RCP8.5;H2;34;7;0;31;5;1;4.96;8.35;39;10;1;0;60;4;0;
16100;49.6003;4.1607;RCP8.5;H2;29;5;0;24;3;0;4.23;6.93;36;8;1;0;38;0;0;
16101;49.5986;4.2712;RCP8.5;H2;19;2;0;19;2;0;4.26;7;36;9;1;0;39;0;0;
16102;49.5967;4.3817;RCP8.5;H2;19;2;0;19;2;0;4.34;7.22;36;8;1;0;37;1;0;
16103;49.5948;4.4922;RCP8.5;H2;21;3;0;19;2;0;4.16;6.85;34;8;1;0;34;1;0;
16104;49.5928;4.6027;RCP8.5;H2;19;2;0;18;2;0;4.03;6.61;33;7;1;0;29;1;0;
16105;49.5907;4.7132;RCP8.5;H2;17;2;0;16;2;0;4.07;6.56;33;8;1;0;30;1;0;
16106;49.5885;4.8236;RCP8.5;H2;18;3;0;17;3;0;4.57;7.63;38;9;1;0;34;2;0;
16107;49.5861;4.9341;RCP8.5;H2;22;4;0;20;3;0;4.41;7.23;37;9;1;0;32;3;0;
16108;49.5837;5.0445;RCP8.5;H2;20;4;0;19;3;0;4.55;7.47;38;9;2;0;35;3;0;
16109;49.5812;5.155;RCP8.5;H2;21;5;0;20;3;0;4.45;7.3;37;9;2;0;34;3;0;
16110;49.5786;5.2654;RCP8.5;H2;20;5;0;20;3;0;4.54;7.51;38;9;2;0;33;3;0;
16111;49.5758;5.3758;RCP8.5;H2;20;5;0;20;3;0;5.11;8.7;42;10;2;0;39;5;0;
16243;49.6721;4.1632;RCP8.5;H2;17;2;0;20;3;0;4.07;6.76;33;8;1;0;33;1;0;
16244;49.6704;4.2739;RCP8.5;H2;18;2;0;17;2;0;4.13;6.87;33;8;1;0;34;1;0;
16245;49.6686;4.3846;RCP8.5;H2;18;2;0;17;2;0;4.13;6.87;33;7;1;0;33;1;0;
16246;49.6666;4.4952;RCP8.5;H2;20;2;0;17;2;0;3.95;6.49;32;7;1;0;30;1;0;
16247;49.6646;4.6059;RCP8.5;H2;18;2;0;16;2;0;3.99;6.54;32;7;1;0;30;0;0;
16248;49.6625;4.7165;RCP8.5;H2;17;2;0;16;2;0;3.99;6.39;33;7;1;0;30;1;0;
16249;49.6603;4.8271;RCP8.5;H2;18;2;0;17;2;0;4.44;7.36;38;8;1;0;34;1;0;
16250;49.6579;4.9377;RCP8.5;H2;21;3;0;20;3;0;4.46;7.44;38;8;1;0;34;2;0;
16251;49.6555;5.0484;RCP8.5;H2;21;4;0;20;3;0;4.65;7.87;40;8;1;0;36;3;0;
16252;49.653;5.1589;RCP8.5;H2;22;5;0;21;3;0;4.64;7.74;39;9;2;0;36;3;0;
16253;49.6504;5.2695;RCP8.5;H2;22;5;0;21;3;0;4.38;7.2;37;9;2;0;30;2;0;
16387;49.7422;4.2766;RCP8.5;H2;17;2;0;18;2;0;3.9;6.41;31;7;1;0;30;1;0;
16388;49.7404;4.3875;RCP8.5;H2;17;2;0;14;2;0;3.92;6.48;31;7;1;0;30;1;0;
16389;49.7385;4.4983;RCP8.5;H2;17;2;0;15;2;0;3.93;6.43;32;7;1;0;29;0;0;
16390;49.7364;4.6091;RCP8.5;H2;17;2;0;16;2;0;3.96;6.48;32;7;1;0;30;0;0;
16391;49.7343;4.7199;RCP8.5;H2;17;2;0;16;2;0;4.25;6.93;34;8;1;0;33;1;0;
16392;49.7321;4.8306;RCP8.5;H2;20;3;0;18;2;0;4.54;7.56;39;8;1;0;35;1;0;
16393;49.7297;4.9414;RCP8.5;H2;22;3;0;20;3;0;3.72;5.81;31;6;1;0;29;2;0;
16394;49.7273;5.0522;RCP8.5;H2;16;3;0;15;2;0;3.48;5.32;29;6;1;0;25;2;0;
16530;49.814;4.2794;RCP8.5;H2;17;2;0;17;2;0;3.91;6.43;31;7;1;0;30;1;0;
16531;49.8122;4.3904;RCP8.5;H2;17;2;0;14;2;0;3.84;6.29;31;7;1;0;29;1;0;
16532;49.8103;4.5013;RCP8.5;H2;16;2;0;14;2;0;4.02;6.64;32;7;1;0;32;1;0;
16533;49.8082;4.6123;RCP8.5;H2;19;2;0;16;2;0;3.68;5.85;30;6;1;0;31;1;0;
16534;49.8061;4.7232;RCP8.5;H2;16;2;0;14;2;0;3.66;5.77;31;6;1;0;30;1;0;
16535;49.8039;4.8342;RCP8.5;H2;16;2;0;15;2;0;3.51;5.41;30;5;1;0;28;0;0;
16673;49.8858;4.2821;RCP8.5;H2;17;2;0;17;2;0;3.37;5.26;27;5;0;0;27;1;0;
16674;49.884;4.3933;RCP8.5;H2;12;2;0;12;2;0;3.26;5.06;26;5;0;0;27;1;0;
16675;49.8821;4.5044;RCP8.5;H2;12;2;0;11;1;0;3.18;4.88;26;4;0;0;26;1;0;
16676;49.88;4.6155;RCP8.5;H2;12;2;0;11;1;0;3.26;5.06;27;5;0;0;27;1;0;
16677;49.8779;4.7266;RCP8.5;H2;12;2;0;11;1;0;3.42;5.38;28;5;0;0;29;1;0;
16678;49.8757;4.8377;RCP8.5;H2;14;2;0;12;1;0;3.36;5.33;27;5;0;0;28;1;0;
16816;49.9576;4.2849;RCP8.5;H2;14;2;0;16;2;0;3.14;4.8;25;4;0;0;26;1;0;
16819;49.9518;4.6187;RCP8.5;H2;12;1;0;11;1;0;3.31;5.18;27;5;0;0;28;1;0;
16820;49.9497;4.73;RCP8.5;H2;13;2;0;12;1;0;3.09;4.67;25;4;0;0;24;1;0;
16821;49.9475;4.8412;RCP8.5;H2;11;1;0;10;1;0;3.03;4.59;24;4;0;0;23;1;0;
16963;50.0215;4.7334;RCP8.5;H2;10;2;0;10;1;0;3.28;5.15;27;4;0;0;27;1;0;
17106;50.0933;4.7368;RCP8.5;H2;14;2;0;13;1;0;3.51;5.66;28;5;0;0;32;1;0;
12125;47.4999;7.171;RCP8.5;H3;10;0;0;18;1;0;4.23;7.53;45;7;0;0;20;0;0;
12126;47.4954;7.2769;RCP8.5;H3;14;0;0;17;1;0;3.62;6.16;41;6;0;0;8;0;0;
12127;47.4908;7.3829;RCP8.5;H3;6;0;0;13;1;0;4.06;7.09;43;7;0;0;16;0;0;
12128;47.4862;7.4888;RCP8.5;H3;12;0;0;16;1;0;4.07;7.26;44;6;0;0;21;0;0;
12250;47.6357;5.2647;RCP8.5;H3;24;2;0;32;5;0;5.71;10.46;57;14;2;0;35;1;0;
12251;47.6329;5.3711;RCP8.5;H3;26;3;0;32;5;0;5.93;10.87;62;18;2;0;29;1;0;
12268;47.5717;7.1775;RCP8.5;H3;16;1;0;21;2;0;4.5;8.16;48;8;0;0;23;0;0;
12269;47.5672;7.2836;RCP8.5;H3;15;1;0;19;1;0;4.39;7.81;47;8;0;0;21;0;0;
12270;47.5626;7.3897;RCP8.5;H3;14;0;0;18;1;0;4.24;7.51;46;7;0;0;18;0;0;
12271;47.558;7.4958;RCP8.5;H3;13;0;0;17;1;0;4.63;8.22;50;10;0;0;22;0;0;
12391;47.7127;5.0556;RCP8.5;H3;18;1;0;28;4;0;5.44;10.13;55;12;1;0;28;0;0;
12392;47.7102;5.1622;RCP8.5;H3;17;1;0;28;4;0;5.49;10.07;55;12;1;0;28;0;0;
12393;47.7076;5.2687;RCP8.5;H3;19;1;0;30;4;0;6.03;10.97;57;16;2;0;38;1;0;
12394;47.7048;5.3752;RCP8.5;H3;27;3;0;34;6;1;6.21;11.36;59;17;2;0;42;1;0;
12395;47.702;5.4817;RCP8.5;H3;28;3;0;36;6;1;5.85;10.7;58;15;2;0;36;1;0;
12396;47.6991;5.5882;RCP8.5;H3;27;3;1;33;6;0;5.79;10.5;58;15;2;0;34;1;0;
12410;47.6479;7.0778;RCP8.5;H3;15;1;0;22;1;0;5.12;9.31;53;10;0;0;31;0;0;
12411;47.6435;7.184;RCP8.5;H3;22;2;0;25;2;0;5.12;9.29;54;10;0;0;29;0;0;
12412;47.639;7.2903;RCP8.5;H3;19;1;0;25;2;0;4.82;8.66;51;10;0;0;24;0;0;
