"ID","volume","SurfTerr","Perc10","Perc15","Perc20","Perc25","Perc30","Perc35","Perc40","Perc45","Perc50","Perc55","Perc60","Perc65","Perc70","Perc75","Perc80","Perc85","Perc90_","Perc95","Cum1","Cum2","Cum3","Cum4","Cum5","Cum6","Cum7","Cum8","Cum9","Hsd","Hskew","Hkurt","Hentropy","Hmean"
219,157.315977968496,29.3606356641691,7.97,9.993,12.464,14.055,15.94,17.42,18.708,19.84,20.72,21.531,22.2,22.88,23.56,24.22,24.93,25.65,26.38,27.3,1.26203918963799,5.77881102623713,13.0355363666556,19.3623380936566,28.2298239787446,38.1268681501162,53.4041846562604,75.8053802723348,95.1677183659914,6.81599222453377,-0.694358368635898,2.44794025519842,0.92101956864101,18.8436094969284
220,402.508030373853,31.5711841328446,4.571,7.1415,10.672,14.355,17.253,20.2975,22.344,24.04,25.38,26.44,27.296,28.01,28.737,29.5275,30.13,30.87,31.6,32.6795,6.93246057720916,14.8765248437965,19.8750371913121,24.6057720916394,30.6456411782208,36.2987206188634,47.2180898542101,65.7839928592681,90.3302588515323,9.79609629066512,-0.735232277637753,2.17361778089406,0.924046238011729,21.6343486020226
221,91.7149671527346,16.4949622168354,4.57,5.45,6.22,6.94,7.64,8.31,8.92,9.62,10.3,11.09,11.99,13.03,14.075,15.16,16.33,17.8275,19.31,21.16,2.30971128608924,14.4356955380577,32.9833770778653,52.7384076990376,67.0516185476815,79.1951006124234,88.6264216972878,95.83552055993,99.2650918635171,5.44260164891753,0.445044169808154,2.35023108877519,0.917216151021558,11.2156438068579
222,659.211257542509,51.6515418043871,9.22,12.581,15.838,18.11,19.892,21.38,22.536,23.48,24.22,24.96,25.53,26.08,26.67,27.22,27.82,28.47,29.19,30.05,1.53261723866911,5.67199371233953,10.872412889704,15.4964631909877,20.7754781241813,28.8577416819492,41.4723604925334,64.6843070474194,90.7911972753471,7.35214557240425,-1.01629063180609,3.06877990031447,0.903582316187068,21.8250582842174
223,421.73779143451,38.6677031295771,15.31,16.44,17.23,18.01,18.65,19.22,19.75,20.23,20.74,21.22,21.71,22.18,22.68,23.21,23.73,24.38,25.28,26.45,0.431654676258993,0.964028776978417,2.10071942446043,8,27.7841726618705,63.3956834532374,91.9424460431655,98.8920863309353,99.6115107913669,4.23325982804032,-0.555131657781664,4.77475452789776,0.779601228294974,20.4250410012948
224,76.2419142953346,17.9974807002957,2.394,2.73,3.058,3.32,3.632,3.97,4.2,4.528,4.95,5.404,5.914,6.836,7.476,8.73,9.884,11.484,13.126,14.54,0,31.8734793187348,57.7858880778589,70.1338199513382,77.9197080291971,84.6107055961071,90.2676399026764,96.1070559610706,98.6009732360097,4.0002558042156,1.05041653282796,3.12446569581994,0.83009936418868,6.40698480243161
225,416.304378325806,33.1203745532771,10.433,13.65,15.724,17.4775,18.74,19.79,20.868,21.5995,22.225,22.82,23.56,24.5315,25.3,26.0125,26.698,27.5105,28.47,29.588,1.3836042891733,4.39294361812522,9.40850916637842,14.3548945001729,22.6911103424421,35.5932203389831,57.7308889657558,79.0038049117952,95.6070563818748,6.73287925080735,-0.809564100168766,3.09599316381552,0.9069404088251,20.9659751037344
226,227.101137674419,23.7704747166469,10.894,13.02,14.668,16.02,17.104,18.252,19.154,19.754,20.31,20.876,21.36,21.808,22.2,22.64,23.17,23.6,24.13,24.862,0.515947467166979,2.01688555347092,5.95684803001876,10.5065666041276,17.5422138836773,27.2514071294559,41.3696060037523,68.8086303939963,95.0281425891182,5.2353955674628,-1.02501556167816,3.42377431118395,0.868784453486244,18.8221097046413
227,101.07935430228,15.1420858781774,4.38,5.47,6.33,7.16,7.93,8.55,9.22,9.74,10.57,11.23,11.82,12.7,13.6,14.38,15.36,16.55,18.48,20.92,1.47727272727273,12.6136363636364,26.969696969697,46.4393939393939,63.9015151515151,78.219696969697,87.7272727272727,93.1818181818182,97.4242424242424,5.16869822307703,0.446006964926768,2.59699847513052,0.926238524939002,11.0286785308595
228,278.867335497156,36.5620469869264,5.42,6.66,7.8,8.66,9.752,10.58,11.402,12.236,13.01,13.77,14.44,15.01,15.74,16.68,17.46,18.57,19.99,21.28,1.24223602484472,8.20763087843833,18.1233362910382,30.9449866903283,46.1401952085182,63.620230700976,79.3256433007986,89.5297249334516,97.6042590949423,5.25274271057116,-0.0424621709937361,2.21600890338039,0.938478661042554,12.7604014193835
229,302.728900122367,27.5290811957876,13.89,14.93,15.71,16.28,16.8,17.31,17.7,18.0995,18.5,19,19.44,19.86,20.22,20.7425,21.29,21.9135,22.67,23.6945,0.271537891878549,1.13552209331029,2.71537891878548,4.93705257960997,10.7874598864478,31.8193038755863,64.4532214268082,89.8049864231054,98.8644779066897,3.82591954482884,-0.935818111358688,4.99493088829669,0.799123569175744,18.2468830207305
230,161.33899857577,26.6241204833674,3.927,4.8205,5.3,5.95,6.56,7.08,7.59,8.27,8.9,9.67,10.302,11.02,11.79,12.6825,13.29,14.11,14.993,16.1765,0.062363579669473,10.4770813844715,25.9744309323355,43.7480511381353,58.2164016214531,71.6245712503898,85.2198316183349,94.9797318366074,98.3785469285937,4.15719716193748,0.260512336829197,2.19982670819477,0.906982783317465,9.3036783042394
231,354.271284952944,41.9512846033245,13.5,14.1025,14.52,14.92,15.28,15.65,15.98,16.33,16.65,16.94,17.22,17.52,17.85,18.21,18.63,19.1,19.64,20.4325,0.0353148911124191,0.294290759270159,0.588581518540318,1.21247792819305,3.44908769864626,15.5267804590936,48.0282519128899,82.5662154208358,97.9635079458505,2.58000040635485,-0.726192615014889,5.35655701525322,0.733880519552454,16.5034133709981
232,592.540674149131,39.9584659503558,14.486,19.527,22.566,24.21,25.582,26.933,27.882,28.51,29.25,29.86,30.4,30.89,31.46,31.87,32.32,32.753,33.34,33.961,1.44968732234224,4.46276293348493,7.53268902785674,10.5457646389994,13.9567936327459,19.3291642978965,32.0068220579875,53.8942581011939,91.3303013075611,7.64747154597653,-1.51534903296388,4.62801520247408,0.8462146807413,26.6416652458085
233,264.009518949392,15.4946720401622,15.001,18.16,20.272,22.4825,24.72,26.1535,27.61,29.13,30.24,31.52,32.54,33.4065,34.18,34.88,35.64,36.34,37.469,39.29,1.12743423300307,3.54173784307027,8.10841589796151,13.7683635121285,24.029153854914,36.1690012527047,52.1239038833846,77.4968682382417,95.797745131534,8.87572312800972,-0.81141040451136,3.0038336168595,0.908382545107999,28.1182316101116
234,760.940043366393,48.479534558562,14.01,19.055,21.92,24.07,25.59,26.7175,27.76,28.5525,29.23,29.87,30.47,31.01,31.51,32.04,32.62,33.21,33.76,34.37,1.52560083594566,5.35005224660397,7.7533960292581,11.2016718913271,16.551724137931,23.4273772204807,38.5161964472309,69.1118077324974,98.1191222570533,7.83432793482495,-1.42992168823362,4.40491623039862,0.852004987407166,26.6674508984538
235,178.306328638987,21.5527103398559,8.7,10.55,12.08,13.08,13.95,14.6155,15.18,15.66,16.02,16.4,16.82,17.35,17.891,18.52,19.52,20.741,22.347,24.0935,1.19772236402906,4.1036717062635,8.85529157667387,16.5717651678775,29.9430591007265,58.9829177302179,80.0314156685647,89.9273512664441,97.2314942077361,5.03552168715783,-0.322213200016678,3.17943377225835,0.890882205327615,15.7175500588928
